ano,mes,data,regiao,uf,setor,tipo_ataque,vulnerabilidade,incidentes,impacto_financeiro,tempo_recuperacao,sistemas_afetados,nivel_criticidade,status_resposta
2015,7,2015-07-01,Norte,PA,Varejo,Vazamento,Falha humana,17,1404503.93,20.7,70,Crítico,Resolvido
2015,7,2015-07-01,Norte,PA,Varejo,Vazamento,Falha humana,9,480824.05,33.4,41,Alto,Resolvido
2015,7,2015-07-01,Norte,RO,Governo,Phishing,Sistema desatualizado,13,1038354.65,61.7,46,Baixo,Em análise
2015,7,2015-07-01,Norte,TO,Saúde,Ransomware,Sem MFA,17,149846.0,52.3,12,Médio,Resolvido
2015,7,2015-07-01,Nordeste,BA,Governo,Vazamento,Falha humana,13,949745.92,49.1,17,Baixo,Mitigado
2015,7,2015-07-01,Nordeste,BA,Educação,Phishing,Senha fraca,9,1488811.92,93.3,2,Médio,Mitigado
2015,7,2015-07-01,Nordeste,PE,Saúde,DDoS,Senha fraca,12,829912.17,41.6,23,Crítico,Em análise
2015,7,2015-07-01,Nordeste,PE,Varejo,Malware,Sem MFA,15,445307.24,41.5,35,Crítico,Mitigado
2015,7,2015-07-01,Nordeste,CE,Financeiro,Malware,Falha humana,8,1218193.22,26.1,16,Médio,Mitigado
2015,7,2015-07-01,Nordeste,CE,Financeiro,Vazamento,Senha fraca,13,70663.52,50.8,8,Baixo,Em análise
2015,7,2015-07-01,Nordeste,MA,Educação,Vazamento,Sistema desatualizado,11,1939076.87,75.8,28,Baixo,Mitigado
2015,7,2015-07-01,Nordeste,PB,Governo,Malware,Sem MFA,6,1126274.54,114.1,44,Baixo,Resolvido
2015,7,2015-07-01,Centro-Oeste,DF,Educação,DDoS,Senha fraca,12,468446.12,40.3,26,Médio,Mitigado
2015,7,2015-07-01,Centro-Oeste,GO,Financeiro,Malware,Senha fraca,10,689215.59,74.0,12,Crítico,Mitigado
2015,7,2015-07-01,Centro-Oeste,GO,Educação,DDoS,Falha humana,10,999250.35,63.0,7,Alto,Em análise
2015,7,2015-07-01,Centro-Oeste,MT,Varejo,Malware,Sem MFA,12,775253.94,45.8,45,Crítico,Mitigado
2015,7,2015-07-01,Centro-Oeste,MS,Varejo,Malware,Senha fraca,16,475612.6,86.5,16,Baixo,Em análise
2015,7,2015-07-01,Sudeste,SP,Educação,DDoS,Falha humana,13,690179.45,111.2,2,Crítico,Resolvido
2015,7,2015-07-01,Sudeste,SP,Governo,Malware,Sistema desatualizado,15,1777282.89,45.0,43,Crítico,Em análise
2015,7,2015-07-01,Sudeste,SP,Educação,Malware,Sistema desatualizado,12,1018330.44,24.4,42,Baixo,Mitigado
2015,7,2015-07-01,Sudeste,RJ,Educação,Phishing,Falha humana,16,1933433.67,75.8,3,Médio,Resolvido
2015,7,2015-07-01,Sudeste,RJ,Educação,DDoS,Sem MFA,11,560066.14,104.1,48,Alto,Resolvido
2015,7,2015-07-01,Sudeste,RJ,Governo,Malware,Sem MFA,17,151104.92,21.8,4,Alto,Mitigado
2015,7,2015-07-01,Sudeste,RJ,Financeiro,Ransomware,Sem MFA,18,249684.36,50.4,48,Alto,Resolvido
2015,7,2015-07-01,Sudeste,MG,Financeiro,Vazamento,Senha fraca,12,1389149.17,108.2,64,Médio,Mitigado
2015,7,2015-07-01,Sudeste,MG,Varejo,DDoS,Falha humana,19,1711320.98,27.7,60,Médio,Resolvido
2015,7,2015-07-01,Sudeste,MG,Financeiro,Vazamento,Sem MFA,11,1745321.26,10.3,34,Baixo,Em análise
2015,7,2015-07-01,Sudeste,ES,Financeiro,Ransomware,Falha humana,9,552011.68,20.8,45,Médio,Mitigado
2015,7,2015-07-01,Sudeste,ES,Varejo,Vazamento,Senha fraca,8,333891.17,118.0,71,Crítico,Mitigado
2015,7,2015-07-01,Sudeste,ES,Financeiro,DDoS,Sem MFA,15,343693.13,18.9,63,Crítico,Mitigado
2015,7,2015-07-01,Sul,PR,Saúde,Vazamento,Falha humana,10,1443008.42,96.9,66,Baixo,Mitigado
2015,7,2015-07-01,Sul,PR,Varejo,Malware,Falha humana,8,1213679.43,12.9,20,Crítico,Mitigado
2015,7,2015-07-01,Sul,SC,Varejo,Ransomware,Sistema desatualizado,10,406431.76,21.1,50,Médio,Mitigado
2015,7,2015-07-01,Sul,SC,Varejo,DDoS,Sem MFA,15,1327509.42,27.6,25,Baixo,Mitigado
2015,7,2015-07-01,Sul,RS,Varejo,DDoS,Falha humana,12,1408115.59,98.2,38,Médio,Em análise
2015,7,2015-07-01,Sul,RS,Educação,Malware,Senha fraca,8,1780873.75,95.1,31,Baixo,Mitigado
2015,8,2015-08-01,Norte,AM,Saúde,Ransomware,Senha fraca,13,720388.33,49.9,18,Médio,Mitigado
2015,8,2015-08-01,Norte,PA,Financeiro,Vazamento,Sistema desatualizado,6,1748536.8,78.6,23,Baixo,Mitigado
2015,8,2015-08-01,Norte,PA,Governo,Phishing,Senha fraca,14,20059.56,83.7,54,Baixo,Mitigado
2015,8,2015-08-01,Norte,RO,Saúde,Ransomware,Falha humana,19,810999.97,10.4,34,Alto,Em análise
2015,8,2015-08-01,Norte,TO,Educação,Vazamento,Sistema desatualizado,18,628272.46,49.0,72,Alto,Mitigado
2015,8,2015-08-01,Nordeste,BA,Financeiro,Vazamento,Sistema desatualizado,14,861860.62,26.4,30,Médio,Mitigado
2015,8,2015-08-01,Nordeste,BA,Saúde,DDoS,Sem MFA,11,470919.74,74.0,30,Crítico,Em análise
2015,8,2015-08-01,Nordeste,PE,Financeiro,Malware,Sistema desatualizado,13,51791.19,81.7,37,Crítico,Mitigado
2015,8,2015-08-01,Nordeste,PE,Financeiro,Phishing,Falha humana,15,1831387.74,15.0,62,Alto,Mitigado
2015,8,2015-08-01,Nordeste,CE,Saúde,Phishing,Sem MFA,11,1812822.92,2.5,34,Crítico,Em análise
2015,8,2015-08-01,Nordeste,CE,Governo,Phishing,Falha humana,8,467583.15,20.4,27,Alto,Em análise
2015,8,2015-08-01,Nordeste,MA,Governo,DDoS,Sistema desatualizado,6,795727.55,11.5,69,Crítico,Em análise
2015,8,2015-08-01,Nordeste,PB,Educação,Phishing,Sem MFA,7,1727063.62,66.4,6,Alto,Mitigado
2015,8,2015-08-01,Centro-Oeste,DF,Financeiro,Vazamento,Sistema desatualizado,9,19579.37,81.1,48,Baixo,Mitigado
2015,8,2015-08-01,Centro-Oeste,GO,Varejo,DDoS,Sistema desatualizado,11,1908689.62,34.6,49,Crítico,Em análise
2015,8,2015-08-01,Centro-Oeste,GO,Financeiro,Phishing,Sistema desatualizado,14,972492.57,97.2,34,Médio,Mitigado
2015,8,2015-08-01,Centro-Oeste,MT,Saúde,Vazamento,Falha humana,16,1185181.09,7.3,58,Alto,Em análise
2015,8,2015-08-01,Centro-Oeste,MS,Varejo,DDoS,Sem MFA,8,87440.15,114.5,36,Crítico,Em análise
2015,8,2015-08-01,Sudeste,SP,Governo,DDoS,Sem MFA,13,1063386.58,119.9,45,Médio,Em análise
2015,8,2015-08-01,Sudeste,SP,Varejo,Vazamento,Sem MFA,15,434915.78,21.1,60,Médio,Mitigado
2015,8,2015-08-01,Sudeste,SP,Varejo,Malware,Senha fraca,10,466282.58,9.3,17,Médio,Resolvido
2015,8,2015-08-01,Sudeste,RJ,Saúde,Ransomware,Sem MFA,6,720098.95,79.0,19,Crítico,Em análise
2015,8,2015-08-01,Sudeste,RJ,Educação,Malware,Sistema desatualizado,13,610294.0,62.2,59,Alto,Mitigado
2015,8,2015-08-01,Sudeste,RJ,Governo,Vazamento,Sem MFA,5,1475061.33,74.2,7,Alto,Mitigado
2015,8,2015-08-01,Sudeste,RJ,Governo,Vazamento,Falha humana,13,1576963.79,50.2,64,Alto,Em análise
2015,8,2015-08-01,Sudeste,MG,Educação,Vazamento,Falha humana,6,831542.83,53.1,13,Médio,Resolvido
2015,8,2015-08-01,Sudeste,MG,Financeiro,Malware,Falha humana,8,1548370.86,85.3,67,Crítico,Em análise
2015,8,2015-08-01,Sudeste,MG,Governo,DDoS,Falha humana,15,1599206.66,35.4,52,Médio,Resolvido
2015,8,2015-08-01,Sudeste,ES,Saúde,Phishing,Sistema desatualizado,13,1204214.81,71.0,65,Crítico,Resolvido
2015,8,2015-08-01,Sudeste,ES,Governo,Malware,Falha humana,12,1177402.69,50.5,16,Médio,Resolvido
2015,8,2015-08-01,Sudeste,ES,Financeiro,Phishing,Falha humana,12,168741.98,21.8,10,Crítico,Em análise
2015,8,2015-08-01,Sul,PR,Varejo,Vazamento,Sistema desatualizado,15,1140007.37,22.4,53,Alto,Em análise
2015,8,2015-08-01,Sul,PR,Varejo,Phishing,Falha humana,8,1018860.85,47.3,57,Alto,Em análise
2015,8,2015-08-01,Sul,SC,Governo,Malware,Senha fraca,17,1658831.75,117.4,14,Médio,Em análise
2015,8,2015-08-01,Sul,SC,Educação,Malware,Sem MFA,11,543799.93,27.7,21,Crítico,Mitigado
2015,8,2015-08-01,Sul,RS,Financeiro,Phishing,Sem MFA,13,705361.02,98.9,23,Médio,Mitigado
2015,8,2015-08-01,Sul,RS,Governo,Phishing,Senha fraca,12,1541602.21,6.9,12,Médio,Mitigado
2015,9,2015-09-01,Norte,AM,Financeiro,Ransomware,Falha humana,11,1002031.64,45.4,77,Alto,Em análise
2015,9,2015-09-01,Norte,PA,Saúde,Ransomware,Sem MFA,15,32889.0,57.8,76,Médio,Em análise
2015,9,2015-09-01,Norte,PA,Varejo,Phishing,Sem MFA,11,1049775.51,34.7,38,Crítico,Em análise
2015,9,2015-09-01,Norte,RO,Educação,Phishing,Sistema desatualizado,13,1662590.04,10.4,31,Crítico,Em análise
2015,9,2015-09-01,Norte,TO,Saúde,Phishing,Senha fraca,13,646780.21,67.8,5,Baixo,Resolvido
2015,9,2015-09-01,Nordeste,BA,Saúde,Phishing,Falha humana,16,516142.17,91.6,42,Médio,Mitigado
2015,9,2015-09-01,Nordeste,BA,Governo,DDoS,Sem MFA,13,312302.84,113.4,5,Baixo,Resolvido
2015,9,2015-09-01,Nordeste,PE,Saúde,Vazamento,Sem MFA,10,120990.03,2.2,37,Alto,Mitigado
2015,9,2015-09-01,Nordeste,PE,Varejo,Phishing,Falha humana,15,501123.3,71.5,71,Médio,Resolvido
2015,9,2015-09-01,Nordeste,CE,Educação,Ransomware,Falha humana,20,133478.83,105.7,23,Alto,Mitigado
2015,9,2015-09-01,Nordeste,CE,Saúde,Phishing,Senha fraca,10,116580.52,86.0,24,Crítico,Em análise
2015,9,2015-09-01,Nordeste,MA,Saúde,Phishing,Sistema desatualizado,19,1628254.21,35.5,20,Baixo,Resolvido
2015,9,2015-09-01,Nordeste,PB,Saúde,Ransomware,Sistema desatualizado,9,1623082.12,16.4,77,Alto,Em análise
2015,9,2015-09-01,Centro-Oeste,DF,Saúde,Phishing,Sistema desatualizado,15,1078842.45,66.4,47,Alto,Resolvido
2015,9,2015-09-01,Centro-Oeste,GO,Educação,DDoS,Senha fraca,14,1462223.47,86.5,21,Médio,Resolvido
2015,9,2015-09-01,Centro-Oeste,GO,Saúde,Malware,Senha fraca,12,1284729.88,13.4,25,Baixo,Mitigado
2015,9,2015-09-01,Centro-Oeste,MT,Varejo,Phishing,Falha humana,9,292655.89,32.0,20,Médio,Em análise
2015,9,2015-09-01,Centro-Oeste,MS,Financeiro,Malware,Senha fraca,12,476911.49,93.3,31,Baixo,Resolvido
2015,9,2015-09-01,Sudeste,SP,Varejo,Malware,Sem MFA,19,684705.65,39.4,29,Crítico,Em análise
2015,9,2015-09-01,Sudeste,SP,Educação,Vazamento,Falha humana,9,322129.24,24.8,79,Médio,Resolvido
2015,9,2015-09-01,Sudeste,SP,Educação,DDoS,Falha humana,15,424338.29,31.7,12,Médio,Mitigado
2015,9,2015-09-01,Sudeste,RJ,Varejo,Ransomware,Falha humana,13,276820.59,40.7,8,Alto,Em análise
2015,9,2015-09-01,Sudeste,RJ,Varejo,Malware,Sistema desatualizado,8,760996.84,45.7,56,Médio,Resolvido
2015,9,2015-09-01,Sudeste,RJ,Financeiro,Ransomware,Falha humana,10,662392.39,10.5,70,Crítico,Em análise
2015,9,2015-09-01,Sudeste,RJ,Varejo,Phishing,Senha fraca,13,479680.95,68.0,73,Crítico,Em análise
2015,9,2015-09-01,Sudeste,MG,Financeiro,Phishing,Senha fraca,9,913906.01,61.0,44,Alto,Resolvido
2015,9,2015-09-01,Sudeste,MG,Financeiro,Phishing,Senha fraca,6,1763547.02,7.9,24,Alto,Em análise
2015,9,2015-09-01,Sudeste,MG,Saúde,Malware,Falha humana,8,748603.02,68.8,25,Médio,Mitigado
2015,9,2015-09-01,Sudeste,ES,Financeiro,DDoS,Sistema desatualizado,22,1069193.33,70.2,16,Baixo,Mitigado
2015,9,2015-09-01,Sudeste,ES,Governo,Phishing,Senha fraca,10,1946513.2,38.9,35,Crítico,Resolvido
2015,9,2015-09-01,Sudeste,ES,Varejo,Ransomware,Sistema desatualizado,17,765886.44,118.1,31,Crítico,Mitigado
2015,9,2015-09-01,Sul,PR,Varejo,Malware,Sem MFA,16,1413445.52,66.4,56,Alto,Resolvido
2015,9,2015-09-01,Sul,PR,Governo,Ransomware,Senha fraca,17,1376749.82,41.8,64,Crítico,Em análise
2015,9,2015-09-01,Sul,SC,Varejo,Malware,Falha humana,16,45705.18,77.7,2,Médio,Em análise
2015,9,2015-09-01,Sul,SC,Governo,Ransomware,Senha fraca,10,832953.76,102.3,28,Alto,Resolvido
2015,9,2015-09-01,Sul,RS,Financeiro,Phishing,Sistema desatualizado,22,1787042.0,100.6,34,Médio,Mitigado
2015,9,2015-09-01,Sul,RS,Governo,Vazamento,Senha fraca,21,1865631.82,31.0,32,Baixo,Mitigado
2015,10,2015-10-01,Norte,AM,Governo,Vazamento,Sistema desatualizado,13,1775851.33,109.6,56,Crítico,Em análise
2015,10,2015-10-01,Norte,PA,Educação,DDoS,Senha fraca,6,878550.98,15.0,24,Médio,Resolvido
2015,10,2015-10-01,Norte,PA,Governo,Vazamento,Falha humana,7,1652697.94,116.4,54,Baixo,Em análise
2015,10,2015-10-01,Norte,RO,Financeiro,DDoS,Senha fraca,16,1300889.62,109.9,29,Baixo,Mitigado
2015,10,2015-10-01,Norte,TO,Educação,Vazamento,Sistema desatualizado,13,1620761.36,23.8,39,Alto,Resolvido
2015,10,2015-10-01,Nordeste,BA,Educação,Vazamento,Senha fraca,14,793371.49,19.2,11,Baixo,Mitigado
2015,10,2015-10-01,Nordeste,BA,Saúde,DDoS,Senha fraca,21,79498.26,49.9,51,Baixo,Em análise
2015,10,2015-10-01,Nordeste,PE,Governo,DDoS,Senha fraca,8,1684142.44,66.2,28,Baixo,Resolvido
2015,10,2015-10-01,Nordeste,PE,Financeiro,Vazamento,Senha fraca,11,281322.47,42.9,7,Médio,Em análise
2015,10,2015-10-01,Nordeste,CE,Financeiro,Phishing,Sistema desatualizado,12,1574643.63,90.4,70,Médio,Resolvido
2015,10,2015-10-01,Nordeste,CE,Varejo,DDoS,Sistema desatualizado,10,117763.9,99.4,19,Alto,Resolvido
2015,10,2015-10-01,Nordeste,MA,Educação,Phishing,Falha humana,7,889517.24,39.8,13,Baixo,Resolvido
2015,10,2015-10-01,Nordeste,PB,Governo,Ransomware,Senha fraca,12,1899238.17,47.4,76,Baixo,Resolvido
2015,10,2015-10-01,Centro-Oeste,DF,Varejo,Ransomware,Sem MFA,9,1205832.28,43.6,15,Alto,Resolvido
2015,10,2015-10-01,Centro-Oeste,GO,Varejo,DDoS,Falha humana,17,744800.48,109.4,27,Baixo,Mitigado
2015,10,2015-10-01,Centro-Oeste,GO,Financeiro,Phishing,Sem MFA,21,530736.16,63.0,37,Médio,Em análise
2015,10,2015-10-01,Centro-Oeste,MT,Varejo,Phishing,Sem MFA,10,1676523.86,64.8,32,Médio,Em análise
2015,10,2015-10-01,Centro-Oeste,MS,Educação,Vazamento,Senha fraca,7,933640.23,96.0,3,Crítico,Em análise
2015,10,2015-10-01,Sudeste,SP,Saúde,Malware,Sistema desatualizado,11,277218.34,107.8,57,Crítico,Resolvido
2015,10,2015-10-01,Sudeste,SP,Varejo,Vazamento,Sistema desatualizado,11,1286325.59,98.8,56,Baixo,Em análise
2015,10,2015-10-01,Sudeste,SP,Educação,Ransomware,Senha fraca,17,1496025.53,23.4,18,Médio,Em análise
2015,10,2015-10-01,Sudeste,RJ,Governo,Phishing,Sem MFA,14,1089924.92,33.3,22,Alto,Em análise
2015,10,2015-10-01,Sudeste,RJ,Governo,Vazamento,Sem MFA,10,884729.25,3.7,2,Médio,Mitigado
2015,10,2015-10-01,Sudeste,RJ,Governo,Ransomware,Senha fraca,9,1583330.31,67.9,19,Médio,Mitigado
2015,10,2015-10-01,Sudeste,RJ,Educação,Malware,Senha fraca,14,19644.77,8.0,56,Baixo,Resolvido
2015,10,2015-10-01,Sudeste,MG,Saúde,Malware,Sem MFA,14,582738.62,52.5,7,Baixo,Em análise
2015,10,2015-10-01,Sudeste,MG,Governo,Malware,Sem MFA,16,941858.73,61.1,19,Baixo,Em análise
2015,10,2015-10-01,Sudeste,MG,Saúde,DDoS,Sistema desatualizado,12,273032.55,119.1,16,Médio,Em análise
2015,10,2015-10-01,Sudeste,ES,Varejo,Vazamento,Senha fraca,13,382452.31,94.0,61,Alto,Mitigado
2015,10,2015-10-01,Sudeste,ES,Saúde,Vazamento,Sem MFA,2,125213.53,28.2,30,Médio,Resolvido
2015,10,2015-10-01,Sudeste,ES,Governo,Malware,Sistema desatualizado,12,1846117.65,104.7,15,Médio,Em análise
2015,10,2015-10-01,Sul,PR,Educação,DDoS,Sistema desatualizado,10,272543.38,19.7,79,Médio,Resolvido
2015,10,2015-10-01,Sul,PR,Varejo,DDoS,Sem MFA,19,838335.87,72.7,44,Baixo,Resolvido
2015,10,2015-10-01,Sul,SC,Educação,Malware,Senha fraca,14,631727.94,44.6,59,Crítico,Em análise
2015,10,2015-10-01,Sul,SC,Educação,Ransomware,Sem MFA,19,1040861.88,72.7,38,Alto,Resolvido
2015,10,2015-10-01,Sul,RS,Saúde,Malware,Senha fraca,11,480500.09,9.0,62,Baixo,Em análise
2015,10,2015-10-01,Sul,RS,Varejo,DDoS,Sem MFA,15,1175623.61,37.5,78,Baixo,Resolvido
2015,11,2015-11-01,Norte,AM,Educação,Malware,Sistema desatualizado,10,1615518.88,106.4,70,Médio,Em análise
2015,11,2015-11-01,Norte,PA,Saúde,DDoS,Falha humana,15,519111.29,96.4,57,Alto,Resolvido
2015,11,2015-11-01,Norte,PA,Governo,DDoS,Sem MFA,12,1802515.44,34.7,30,Baixo,Em análise
2015,11,2015-11-01,Norte,RO,Financeiro,Ransomware,Sem MFA,14,1933717.37,39.7,79,Médio,Mitigado
2015,11,2015-11-01,Norte,TO,Governo,Vazamento,Sem MFA,14,1447395.99,78.4,72,Médio,Mitigado
2015,11,2015-11-01,Nordeste,BA,Financeiro,DDoS,Falha humana,14,1677657.34,18.7,62,Baixo,Mitigado
2015,11,2015-11-01,Nordeste,BA,Varejo,Ransomware,Falha humana,20,1174811.99,16.6,35,Baixo,Resolvido
2015,11,2015-11-01,Nordeste,PE,Saúde,Ransomware,Senha fraca,10,638027.35,29.0,44,Baixo,Resolvido
2015,11,2015-11-01,Nordeste,PE,Varejo,Malware,Senha fraca,12,668589.36,13.9,22,Baixo,Resolvido
2015,11,2015-11-01,Nordeste,CE,Financeiro,Phishing,Falha humana,14,1589993.1,6.2,52,Crítico,Em análise
2015,11,2015-11-01,Nordeste,CE,Governo,Ransomware,Sem MFA,12,842876.01,94.1,2,Médio,Mitigado
2015,11,2015-11-01,Nordeste,MA,Governo,Malware,Sem MFA,12,703985.77,101.2,8,Crítico,Mitigado
2015,11,2015-11-01,Nordeste,PB,Varejo,Malware,Sem MFA,12,995914.34,110.7,1,Baixo,Mitigado
2015,11,2015-11-01,Centro-Oeste,DF,Saúde,Ransomware,Falha humana,7,1036945.14,89.2,48,Médio,Mitigado
2015,11,2015-11-01,Centro-Oeste,GO,Saúde,Phishing,Falha humana,13,1734823.33,52.3,77,Baixo,Resolvido
2015,11,2015-11-01,Centro-Oeste,GO,Financeiro,Ransomware,Senha fraca,12,1292457.33,76.8,40,Baixo,Resolvido
2015,11,2015-11-01,Centro-Oeste,MT,Educação,Ransomware,Sistema desatualizado,9,608049.83,108.0,58,Crítico,Resolvido
2015,11,2015-11-01,Centro-Oeste,MS,Governo,DDoS,Sem MFA,13,1130052.73,79.3,25,Crítico,Mitigado
2015,11,2015-11-01,Sudeste,SP,Varejo,Phishing,Sistema desatualizado,11,1377200.63,52.0,3,Baixo,Em análise
2015,11,2015-11-01,Sudeste,SP,Educação,Malware,Falha humana,11,518713.13,38.9,39,Baixo,Resolvido
2015,11,2015-11-01,Sudeste,SP,Governo,Vazamento,Falha humana,13,1684738.59,114.6,50,Alto,Em análise
2015,11,2015-11-01,Sudeste,RJ,Varejo,Phishing,Sistema desatualizado,8,613555.91,88.8,56,Médio,Em análise
2015,11,2015-11-01,Sudeste,RJ,Varejo,DDoS,Senha fraca,17,239826.31,58.0,77,Médio,Em análise
2015,11,2015-11-01,Sudeste,RJ,Governo,DDoS,Sistema desatualizado,14,351389.37,94.2,22,Médio,Em análise
2015,11,2015-11-01,Sudeste,RJ,Financeiro,DDoS,Senha fraca,14,571041.08,74.4,56,Baixo,Mitigado
2015,11,2015-11-01,Sudeste,MG,Financeiro,Phishing,Sistema desatualizado,11,940453.37,67.0,78,Baixo,Resolvido
2015,11,2015-11-01,Sudeste,MG,Educação,Vazamento,Falha humana,9,1313598.04,78.4,40,Baixo,Mitigado
2015,11,2015-11-01,Sudeste,MG,Varejo,Malware,Senha fraca,12,909602.03,12.5,63,Crítico,Mitigado
2015,11,2015-11-01,Sudeste,ES,Saúde,Vazamento,Sistema desatualizado,11,1871601.27,77.1,10,Crítico,Resolvido
2015,11,2015-11-01,Sudeste,ES,Financeiro,DDoS,Falha humana,7,693366.73,7.4,29,Baixo,Mitigado
2015,11,2015-11-01,Sudeste,ES,Varejo,DDoS,Falha humana,8,1538810.35,100.0,76,Crítico,Em análise
2015,11,2015-11-01,Sul,PR,Saúde,Ransomware,Sem MFA,14,740075.07,42.8,52,Alto,Resolvido
2015,11,2015-11-01,Sul,PR,Educação,Vazamento,Sem MFA,11,728983.51,65.1,58,Alto,Mitigado
2015,11,2015-11-01,Sul,SC,Financeiro,Ransomware,Sistema desatualizado,12,1410270.57,58.7,18,Crítico,Em análise
2015,11,2015-11-01,Sul,SC,Varejo,Vazamento,Falha humana,13,1135185.38,61.1,11,Alto,Mitigado
2015,11,2015-11-01,Sul,RS,Educação,Malware,Falha humana,11,1021716.95,82.3,42,Crítico,Mitigado
2015,11,2015-11-01,Sul,RS,Educação,Vazamento,Sem MFA,9,374378.81,46.0,28,Crítico,Mitigado
2015,12,2015-12-01,Norte,AM,Varejo,Malware,Senha fraca,13,182055.45,33.5,26,Médio,Mitigado
2015,12,2015-12-01,Norte,PA,Varejo,Vazamento,Falha humana,12,1046104.38,4.9,15,Crítico,Mitigado
2015,12,2015-12-01,Norte,PA,Educação,Phishing,Falha humana,13,304435.6,113.3,9,Médio,Mitigado
2015,12,2015-12-01,Norte,RO,Varejo,Phishing,Sistema desatualizado,9,1983919.06,78.3,60,Alto,Em análise
2015,12,2015-12-01,Norte,TO,Educação,Ransomware,Sistema desatualizado,17,85547.28,108.9,5,Baixo,Mitigado
2015,12,2015-12-01,Nordeste,BA,Governo,Phishing,Sistema desatualizado,10,638630.79,116.4,15,Médio,Resolvido
2015,12,2015-12-01,Nordeste,BA,Saúde,Malware,Sistema desatualizado,13,203295.55,94.6,65,Alto,Resolvido
2015,12,2015-12-01,Nordeste,PE,Governo,Vazamento,Sem MFA,17,1267811.16,74.2,54,Baixo,Resolvido
2015,12,2015-12-01,Nordeste,PE,Saúde,Vazamento,Senha fraca,13,491991.1,69.8,47,Baixo,Resolvido
2015,12,2015-12-01,Nordeste,CE,Financeiro,Phishing,Sistema desatualizado,9,1565450.3,60.5,60,Médio,Mitigado
2015,12,2015-12-01,Nordeste,CE,Financeiro,DDoS,Sistema desatualizado,10,1741978.07,78.7,23,Médio,Resolvido
2015,12,2015-12-01,Nordeste,MA,Saúde,Malware,Senha fraca,17,1513851.38,43.4,17,Alto,Resolvido
2015,12,2015-12-01,Nordeste,PB,Varejo,Vazamento,Senha fraca,4,1764008.22,70.8,43,Médio,Mitigado
2015,12,2015-12-01,Centro-Oeste,DF,Educação,Malware,Sistema desatualizado,9,516770.43,33.1,62,Médio,Resolvido
2015,12,2015-12-01,Centro-Oeste,GO,Saúde,Malware,Sem MFA,6,1096610.25,114.7,11,Alto,Mitigado
2015,12,2015-12-01,Centro-Oeste,GO,Varejo,Phishing,Sem MFA,7,385966.26,60.4,17,Crítico,Resolvido
2015,12,2015-12-01,Centro-Oeste,MT,Varejo,Ransomware,Falha humana,13,1229323.37,38.2,56,Alto,Em análise
2015,12,2015-12-01,Centro-Oeste,MS,Governo,Vazamento,Sem MFA,10,592214.49,46.6,36,Crítico,Mitigado
2015,12,2015-12-01,Sudeste,SP,Varejo,Phishing,Senha fraca,8,1579496.73,22.9,40,Alto,Mitigado
2015,12,2015-12-01,Sudeste,SP,Saúde,DDoS,Senha fraca,6,1345633.79,64.4,38,Médio,Resolvido
2015,12,2015-12-01,Sudeste,SP,Governo,Vazamento,Falha humana,9,1863133.54,91.9,26,Crítico,Mitigado
2015,12,2015-12-01,Sudeste,RJ,Saúde,Ransomware,Senha fraca,4,1275571.18,113.5,30,Baixo,Resolvido
2015,12,2015-12-01,Sudeste,RJ,Varejo,Malware,Falha humana,14,121697.2,6.9,57,Alto,Em análise
2015,12,2015-12-01,Sudeste,RJ,Financeiro,Phishing,Falha humana,10,1656539.07,79.0,52,Alto,Mitigado
2015,12,2015-12-01,Sudeste,RJ,Financeiro,Phishing,Sistema desatualizado,8,1697175.57,57.8,25,Alto,Resolvido
2015,12,2015-12-01,Sudeste,MG,Educação,Ransomware,Sem MFA,12,1680257.96,37.4,61,Baixo,Mitigado
2015,12,2015-12-01,Sudeste,MG,Governo,Phishing,Falha humana,8,1331277.07,33.7,7,Médio,Mitigado
2015,12,2015-12-01,Sudeste,MG,Financeiro,Vazamento,Sistema desatualizado,14,1686157.38,25.0,18,Alto,Em análise
2015,12,2015-12-01,Sudeste,ES,Financeiro,Vazamento,Senha fraca,15,935702.64,101.1,58,Baixo,Em análise
2015,12,2015-12-01,Sudeste,ES,Governo,Vazamento,Senha fraca,11,527482.26,7.8,56,Baixo,Mitigado
2015,12,2015-12-01,Sudeste,ES,Financeiro,DDoS,Sem MFA,13,1754046.65,3.5,22,Baixo,Em análise
2015,12,2015-12-01,Sul,PR,Financeiro,Ransomware,Sem MFA,8,908693.62,4.6,66,Baixo,Resolvido
2015,12,2015-12-01,Sul,PR,Varejo,Malware,Sistema desatualizado,11,1180308.72,2.1,16,Alto,Mitigado
2015,12,2015-12-01,Sul,SC,Saúde,DDoS,Sem MFA,9,1746052.04,116.6,7,Médio,Em análise
2015,12,2015-12-01,Sul,SC,Educação,Vazamento,Sistema desatualizado,12,664520.3,113.7,48,Crítico,Em análise
2015,12,2015-12-01,Sul,RS,Saúde,Malware,Senha fraca,19,1762055.1,116.4,53,Alto,Mitigado
2015,12,2015-12-01,Sul,RS,Financeiro,Phishing,Sistema desatualizado,10,291435.99,118.5,74,Alto,Mitigado
2016,1,2016-01-01,Norte,AM,Saúde,Malware,Sistema desatualizado,15,563134.16,107.1,34,Médio,Em análise
2016,1,2016-01-01,Norte,PA,Educação,Phishing,Falha humana,17,1780827.38,68.4,8,Baixo,Mitigado
2016,1,2016-01-01,Norte,PA,Educação,Ransomware,Sem MFA,13,1353424.72,21.2,66,Médio,Mitigado
